Date_fcx,fcx_volume,fcx_price,Date_nktr,nktr_volume,nktr_price
02-05-2013,12107701,19.7488,02-05-2013,562834,8.03428
01-05-2013,18423220,19.58053,01-05-2013,1168248,7.7862
30-04-2013,12613867,19.6734,30-04-2013,646113,8.23833
29-04-2013,11438804,19.43859,29-04-2013,399995,8.46771
26-04-2013,13587246,19.2235,26-04-2013,904290,8.51064
25-04-2013,32730665,19.529,25-04-2013,686087,8.4493
24-04-2013,17909042,19.47818,24-04-2013,555373,8.41227
23-04-2013,19287262,18.64688,23-04-2013,997640,8.67727
22-04-2013,16072763,18.62008,22-04-2013,529941,8.41891
19-04-2013,20153524,18.38328,19-04-2013,1446749,8.41751
18-04-2013,26305309,18.24284,18-04-2013,1417645,8.52064
17-04-2013,37983454,18.28722,17-04-2013,883520,8.22265
16-04-2013,22109901,18.88755,16-04-2013,1048691,8.26628
15-04-2013,44719299,19.0494,15-04-2013,1282931,7.80353
12-04-2013,19572357,20.73599,12-04-2013,625020,8.38488
11-04-2013,13461749,21.25409,11-04-2013,600924,8.28254
10-04-2013,17721449,21.73759,10-04-2013,690590,8.32185
09-04-2013,22109596,21.74945,09-04-2013,692888,8.0263
08-04-2013,26990127,21.00338,08-04-2013,1047872,8.17895
05-04-2013,26991642,20.79447,05-04-2013,1396652,8.07071
04-04-2013,25736753,20.74745,04-04-2013,450856,8.30939
03-04-2013,17633854,20.70071,03-04-2013,586001,8.33009
02-04-2013,15545309,20.97451,02-04-2013,833287,8.52175
01-04-2013,12130222,21.23538,01-04-2013,680097,8.39623
28-03-2013,12301076,21.75666,28-03-2013,915765,8.579
27-03-2013,14498076,22.0134,27-03-2013,958189,8.61259
26-03-2013,9953517,21.5058,26-03-2013,606049,8.60355
25-03-2013,11550922,21.32829,25-03-2013,674257,8.52617
22-03-2013,8171527,21.43681,22-03-2013,566845,8.37059
21-03-2013,10981823,21.53155,21-03-2013,612895,8.40239
20-03-2013,10973622,21.6461,20-03-2013,617077,8.22902
19-03-2013,19428121,21.58352,19-03-2013,458780,8.09132
18-03-2013,12663856,21.80799,18-03-2013,1051903,8.11082
15-03-2013,15177253,21.81525,15-03-2013,2190700,7.72706
14-03-2013,10966430,21.48444,14-03-2013,406272,7.84133
13-03-2013,11162015,21.49375,13-03-2013,809688,7.82515
12-03-2013,13246808,21.6409,12-03-2013,882342,7.67104
11-03-2013,9583340,21.53707,11-03-2013,488804,7.66633
08-03-2013,13862752,21.59207,08-03-2013,1532895,7.73672
07-03-2013,14529308,21.28697,07-03-2013,480987,7.63534
06-03-2013,23482437,21.3066,06-03-2013,922651,7.67513
05-03-2013,15887575,20.40817,05-03-2013,1477483,7.6737
04-03-2013,15435731,20.34257,04-03-2013,668450,7.24114
01-03-2013,14305692,20.34926,01-03-2013,1167307,7.00046
28-02-2013,11976624,20.56249,28-02-2013,658206,7.08171
27-02-2013,10866784,20.76256,27-02-2013,638543,7.15322
26-02-2013,15396816,20.61778,26-02-2013,928069,7.25559
25-02-2013,16258228,20.13065,25-02-2013,996395,6.9057
22-02-2013,18166996,20.73433,22-02-2013,973554,7.09629
21-02-2013,20615951,20.64839,21-02-2013,730294,6.84091
20-02-2013,34365074,20.34977,20-02-2013,629676,6.75959
19-02-2013,17649879,21.56549,19-02-2013,478037,6.92359
15-02-2013,13722994,22.11428,15-02-2013,624090,6.84439
14-02-2013,7877567,22.44706,14-02-2013,623229,6.73913
13-02-2013,8277733,22.32742,13-02-2013,638057,6.54873
12-02-2013,8930294,22.32962,12-02-2013,509854,6.50598
11-02-2013,8358705,22.20585,11-02-2013,756565,6.61496
08-02-2013,11770284,22.49127,08-02-2013,697878,6.64171
07-02-2013,11636695,22.44551,07-02-2013,534405,6.55921
06-02-2013,16941421,22.50728,06-02-2013,484897,6.51177
05-02-2013,11466205,22.14933,05-02-2013,535496,6.64016
04-02-2013,9303195,22.00535,04-02-2013,829401,6.56077
01-02-2013,12497351,22.02687,01-02-2013,666278,6.4443
31-01-2013,9912334,21.87014,31-01-2013,685431,6.30889
30-01-2013,16231895,21.83037,30-01-2013,901256,6.26197
29-01-2013,12534250,21.88882,29-01-2013,732628,6.60386
28-01-2013,9993094,21.64905,28-01-2013,1162211,6.73206
25-01-2013,13137183,21.84667,25-01-2013,1159036,6.76479
24-01-2013,13212753,21.83708,24-01-2013,840175,6.40843
23-01-2013,12279425,22.17972,23-01-2013,751451,6.55294
22-01-2013,28599746,22.28906,22-01-2013,1098551,6.60604
18-01-2013,16633880,21.28331,18-01-2013,1302651,6.7037
17-01-2013,13453116,21.49232,17-01-2013,1000622,6.63723
16-01-2013,11274457,21.7296,16-01-2013,1179594,6.84282
15-01-2013,9283348,21.87402,15-01-2013,2224143,7.07162
14-01-2013,11453362,21.8992,14-01-2013,1078114,6.54094
11-01-2013,19074577,22.07912,11-01-2013,1100996,6.19012
10-01-2013,18766492,22.42836,10-01-2013,1749746,6.26697
09-01-2013,10595287,22.51324,09-01-2013,1525517,6.37386
08-01-2013,15177601,22.35173,08-01-2013,426822,5.89901
07-01-2013,13721323,22.53548,07-01-2013,605422,5.92005
04-01-2013,12814978,22.7206,04-01-2013,499021,5.9928
03-01-2013,14678845,22.20537,03-01-2013,893538,5.91107
02-01-2013,19786043,22.31057,02-01-2013,1311955,5.72557
31-12-2012,16232119,21.6492,31-12-2012,964713,5.61491
28-12-2012,12394589,20.93854,28-12-2012,446202,5.35471
27-12-2012,13343429,21.29905,27-12-2012,592824,5.26117
26-12-2012,11011689,21.42974,26-12-2012,374721,5.1539
24-12-2012,5949153,21.22217,24-12-2012,214964,5.33101
21-12-2012,19399551,21.30193,21-12-2012,2235448,5.39145
20-12-2012,18651642,21.44008,20-12-2012,613903,5.2568
19-12-2012,20790912,21.41306,19-12-2012,629589,5.23216
18-12-2012,27613297,21.4626,18-12-2012,1473445,5.28335
17-12-2012,18615734,21.35945,17-12-2012,1418432,5.20255
14-12-2012,33489991,21.43043,14-12-2012,850888,5.14885
13-12-2012,19037409,20.7602,13-12-2012,734508,5.34813
12-12-2012,32421683,20.75718,12-12-2012,939111,5.32549
11-12-2012,23957707,20.55868,11-12-2012,1145881,5.46965
10-12-2012,32373495,20.6895,10-12-2012,661464,5.44949
07-12-2012,63946772,20.4652,07-12-2012,2684196,5.40958
06-12-2012,84814944,19.86913,06-12-2012,1245723,5.24934
05-12-2012,153827958,20.53053,05-12-2012,862943,4.97478
04-12-2012,10070315,24.42626,04-12-2012,1632168,4.94195
03-12-2012,10313228,24.57227,03-12-2012,1212205,5.00191
30-11-2012,8291012,25.06437,30-11-2012,1217642,5.01461
29-11-2012,12440114,25.28334,29-11-2012,1393658,5.09559
28-11-2012,11769059,24.89202,28-11-2012,1290233,4.92234
27-11-2012,8231803,24.85068,27-11-2012,624935,4.75307
26-11-2012,12729842,25.03602,26-11-2012,698466,4.80324
23-11-2012,4973535,25.01162,23-11-2012,466164,4.67426
21-11-2012,8836563,24.92244,21-11-2012,1332850,4.95011
20-11-2012,13898981,24.95873,20-11-2012,710695,4.75558
19-11-2012,15859871,24.97958,19-11-2012,1517753,4.81175
16-11-2012,21356150,24.15635,16-11-2012,1085413,4.70801
15-11-2012,10944862,24.38226,15-11-2012,1402190,4.73655
14-11-2012,15100883,24.51912,14-11-2012,3849657,4.84858
13-11-2012,9910379,25.21955,13-11-2012,3861827,5.27931
12-11-2012,8374877,25.39102,12-11-2012,8694522,5.53764
09-11-2012,13043835,25.18262,09-11-2012,1890606,6.40623
08-11-2012,13018725,25.36285,08-11-2012,2436701,6.43794
07-11-2012,17039050,25.71901,07-11-2012,653713,6.94249
06-11-2012,11708847,26.30365,06-11-2012,526364,6.90597
05-11-2012,8491313,25.79593,05-11-2012,601682,7.0428
02-11-2012,14429944,25.56915,02-11-2012,868436,6.93069
01-11-2012,16607226,26.15852,01-11-2012,860348,7.1053
31-10-2012,8207101,25.04248,31-10-2012,880428,6.93909
26-10-2012,10747276,25.24271,26-10-2012,774113,7.1307
25-10-2012,16109064,25.25383,25-10-2012,707570,7.34341
24-10-2012,12188690,25.01537,24-10-2012,669376,7.37996
23-10-2012,18252465,25.09528,23-10-2012,944893,7.39057
22-10-2012,20970001,25.95931,22-10-2012,930192,7.37422
19-10-2012,15145940,26.4119,19-10-2012,1521905,7.51631
18-10-2012,16647185,27.05162,18-10-2012,715712,7.95238
17-10-2012,16282025,26.94222,17-10-2012,725039,8.17135
16-10-2012,13319577,26.55712,16-10-2012,1151561,8.23304
15-10-2012,11267287,26.01886,15-10-2012,523945,8.37199
12-10-2012,11989266,25.89397,12-10-2012,493940,8.21622
11-10-2012,15436287,26.30576,11-10-2012,683155,8.27602
10-10-2012,15809501,25.86582,10-10-2012,603529,8.17364
09-10-2012,14084870,26.18366,09-10-2012,664845,8.10097
08-10-2012,11301092,26.03497,08-10-2012,807814,8.2858
05-10-2012,14361362,25.72696,05-10-2012,501650,8.25161
04-10-2012,17487833,25.75595,04-10-2012,697730,8.2578
03-10-2012,12414278,25.30759,03-10-2012,1659810,8.30493
02-10-2012,14303238,25.41404,02-10-2012,1327107,8.12085
01-10-2012,11764758,25.61197,01-10-2012,965335,8.281
28-09-2012,13283522,25.47993,28-09-2012,902538,8.29062
27-09-2012,12042411,25.78107,27-09-2012,1347462,8.35918
26-09-2012,22612204,25.31432,26-09-2012,1229333,8.18691
25-09-2012,17964744,25.15762,25-09-2012,1235448,8.07211
24-09-2012,11818824,25.85426,24-09-2012,704455,8.04553
21-09-2012,17272178,25.91515,21-09-2012,3328235,7.94493
20-09-2012,18165554,26.21463,20-09-2012,2101487,7.80405
19-09-2012,12859678,26.34678,19-09-2012,1158502,7.36093
18-09-2012,14867375,26.36723,18-09-2012,1618647,7.26227
17-09-2012,17899979,26.16622,17-09-2012,645288,7.11236
14-09-2012,33365846,26.93727,14-09-2012,2792896,7.04215
13-09-2012,28796373,26.83594,13-09-2012,921261,6.88798
12-09-2012,16884357,25.79065,12-09-2012,934598,6.59528
11-09-2012,17526165,25.73122,11-09-2012,526763,6.42152
10-09-2012,23350726,25.7496,10-09-2012,364308,6.65728
07-09-2012,39546443,25.55604,07-09-2012,1104561,6.64634
06-09-2012,16991402,23.84792,06-09-2012,1671778,6.7176
05-09-2012,14334232,23.18033,05-09-2012,1075340,6.75922
04-09-2012,14423191,23.50569,04-09-2012,984979,7.03766
31-08-2012,15414991,23.81009,31-08-2012,618810,6.82523
30-08-2012,11326968,23.00186,30-08-2012,646414,6.91145
29-08-2012,11301135,23.54302,29-08-2012,524000,6.82526
28-08-2012,8492991,23.51996,28-08-2012,754989,6.7258
27-08-2012,9025565,23.61573,27-08-2012,747854,6.78494
24-08-2012,13444705,23.88979,24-08-2012,905683,6.89215
23-08-2012,16575835,24.23371,23-08-2012,426160,6.69476
22-08-2012,14514435,24.60045,22-08-2012,850157,6.83404
21-08-2012,25319346,24.23998,21-08-2012,475698,6.59561
20-08-2012,11226928,23.75009,20-08-2012,627629,6.62021
17-08-2012,10833697,23.78098,17-08-2012,1546467,6.48644
16-08-2012,12259675,23.67813,16-08-2012,469771,6.58523
15-08-2012,12695051,23.45734,15-08-2012,506132,6.69218
14-08-2012,9707389,23.52835,14-08-2012,566679,6.60775
13-08-2012,15197461,23.83262,13-08-2012,517939,6.62885
10-08-2012,12976442,24.48141,10-08-2012,959503,6.70246
09-08-2012,13840311,24.29611,09-08-2012,658020,6.75786
08-08-2012,13757716,23.87249,08-08-2012,565040,6.62193
07-08-2012,16076284,23.54275,07-08-2012,525999,6.708
06-08-2012,17925116,22.93675,06-08-2012,1028396,6.84126
03-08-2012,12760000,22.44623,03-08-2012,632083,6.63649
02-08-2012,14301247,22.27624,02-08-2012,741920,6.64255
01-08-2012,11980686,22.56906,01-08-2012,1007409,6.62602
31-07-2012,10295895,22.6793,31-07-2012,1112040,6.92345
30-07-2012,11877317,22.97699,30-07-2012,886103,7.16849
27-07-2012,25655064,22.45335,27-07-2012,1068459,7.43768
26-07-2012,16614884,21.81109,26-07-2012,622826,7.19928
25-07-2012,22865203,21.48474,25-07-2012,1048983,7.30661
24-07-2012,18352198,21.7868,24-07-2012,1314760,7.30109
23-07-2012,19323469,22.28166,23-07-2012,1104399,7.54841
20-07-2012,17343902,22.99518,20-07-2012,974613,7.61932
19-07-2012,25238000,23.23546,19-07-2012,1420221,7.75307
18-07-2012,16515011,22.314,18-07-2012,897742,7.82651
17-07-2012,13362817,22.27104,17-07-2012,2054268,7.93793
16-07-2012,10960113,22.15409,16-07-2012,3385857,7.89495
13-07-2012,14033449,22.51833,13-07-2012,1530994,6.94081
12-07-2012,17779463,21.9899,12-07-2012,867810,6.63223
11-07-2012,23803953,21.88941,11-07-2012,692325,6.71617
10-07-2012,19774576,22.1682,10-07-2012,948971,6.64164
09-07-2012,23970602,23.0333,09-07-2012,919796,6.77553
06-07-2012,26093467,23.40483,06-07-2012,370477,6.62759
05-07-2012,28250042,23.49996,05-07-2012,669252,6.64085
03-07-2012,15705501,22.92263,03-07-2012,508638,6.50967
02-07-2012,12288405,22.0918,02-07-2012,1077165,6.50413
29-06-2012,23317496,22.11208,29-06-2012,784609,6.37894
28-06-2012,13384519,21.31819,28-06-2012,921829,6.43058
27-06-2012,12082670,21.15377,27-06-2012,624091,6.42084
26-06-2012,14680202,20.77163,26-06-2012,537588,6.32253
25-06-2012,17019239,20.76008,25-06-2012,708018,6.35302
22-06-2012,32259868,21.11184,22-06-2012,1121036,6.44006
21-06-2012,22289253,21.55597,21-06-2012,931122,6.21518
20-06-2012,19737244,22.84284,20-06-2012,956398,6.20076
19-06-2012,19204398,22.93341,19-06-2012,1445336,6.32682
18-06-2012,12389901,22.39115,18-06-2012,2040575,6.11319
15-06-2012,14806631,22.31731,15-06-2012,1719920,6.34003
14-06-2012,13009641,22.09607,14-06-2012,1516869,6.46186
13-06-2012,11522904,21.76522,13-06-2012,861415,6.09649
12-06-2012,13056777,22.07068,12-06-2012,1178037,6.14337
11-06-2012,12863348,21.65044,11-06-2012,1013659,5.80986
08-06-2012,14396394,22.23578,08-06-2012,570916,5.88377
07-06-2012,23896429,21.95455,07-06-2012,776715,5.55467
06-06-2012,18350555,22.00602,06-06-2012,487829,5.43037
05-06-2012,15802449,21.51375,05-06-2012,632313,5.38672
04-06-2012,14957526,21.27711,04-06-2012,712655,5.26611
01-06-2012,21898968,21.2628,01-06-2012,660440,5.27293
31-05-2012,15641201,21.27727,31-05-2012,866754,5.41896
30-05-2012,12429601,21.45012,30-05-2012,449808,5.53764
29-05-2012,15119114,21.85891,29-05-2012,469355,5.64813
25-05-2012,9952866,21.2633,25-05-2012,614989,5.56133
24-05-2012,15348753,21.31717,24-05-2012,925713,5.57991
23-05-2012,21847650,21.3963,23-05-2012,1291005,5.54936
22-05-2012,16162618,20.71381,22-05-2012,628964,5.19001
21-05-2012,16787369,20.91549,21-05-2012,792080,5.24175
18-05-2012,18693591,20.51557,18-05-2012,1608745,5.03495
17-05-2012,19196151,20.77386,17-05-2012,1084198,5.30476
16-05-2012,22090774,20.9843,16-05-2012,638110,5.53986
15-05-2012,23479139,20.99465,15-05-2012,589196,5.61516
14-05-2012,17074775,21.92344,14-05-2012,576026,5.62043
11-05-2012,13336942,22.03996,11-05-2012,788509,5.57874
10-05-2012,14165965,22.36529,10-05-2012,534873,5.50798
09-05-2012,16080333,22.52549,09-05-2012,569441,5.4822
08-05-2012,18503500,22.48014,08-05-2012,924878,5.51883
07-05-2012,13301599,22.8827,07-05-2012,900040,5.40158
04-05-2012,14308226,22.8355,04-05-2012,1514123,5.272
03-05-2012,19404151,23.03005,03-05-2012,2353308,5.42412
02-05-2012,15334427,23.77106,02-05-2012,1129390,5.7796
01-05-2012,17762074,23.88331,01-05-2012,810717,5.748
30-04-2012,12580837,23.77137,30-04-2012,944624,5.76385
27-04-2012,11598324,23.61765,27-04-2012,815689,5.93693
26-04-2012,13685515,23.41938,26-04-2012,636129,5.90858
25-04-2012,14882458,23.21225,25-04-2012,790578,5.84047
24-04-2012,12659767,23.01222,24-04-2012,697717,5.6751
23-04-2012,19449215,23.2271,23-04-2012,1149243,5.56486
20-04-2012,16412327,23.34829,20-04-2012,1320004,5.68423
19-04-2012,26131671,23.79263,19-04-2012,851741,5.60805
18-04-2012,20503990,23.96991,18-04-2012,774770,5.54285
17-04-2012,17772759,23.62371,17-04-2012,1744146,5.51661
16-04-2012,14654550,23.15464,16-04-2012,671094,5.50718
13-04-2012,15378402,23.18135,13-04-2012,755384,5.53348
12-04-2012,21398908,23.6097,12-04-2012,1150875,5.60067
11-04-2012,20895212,22.3935,11-04-2012,925182,5.62543
10-04-2012,18902438,22.78027,10-04-2012,2093007,5.58442
09-04-2012,12470705,23.25825,09-04-2012,965596,5.68969
05-04-2012,14106595,23.55648,05-04-2012,966318,5.85624
04-04-2012,13707229,23.56811,04-04-2012,1029198,5.89982
03-04-2012,17646003,23.56099,03-04-2012,1342714,5.84396
02-04-2012,19640371,23.88646,02-04-2012,1571671,5.8369
30-03-2012,14771516,23.22773,30-03-2012,2566146,5.94059
29-03-2012,17777662,23.06551,29-03-2012,1600452,6.19256
28-03-2012,30543683,22.85709,28-03-2012,2286603,6.12506
27-03-2012,13853652,23.65062,27-03-2012,2629999,6.15535
26-03-2012,15400585,23.74777,26-03-2012,2387727,5.90486
23-03-2012,17400666,23.61864,23-03-2012,489763,5.74531
22-03-2012,24719500,23.66934,22-03-2012,764042,5.765
21-03-2012,23932780,24.54915,21-03-2012,652013,5.75087
20-03-2012,20499904,24.08799,20-03-2012,1313589,5.7063
19-03-2012,16500721,24.06184,19-03-2012,1137220,5.79218
16-03-2012,22691802,23.83668,16-03-2012,1890146,5.73316
15-03-2012,19077255,23.82991,15-03-2012,1059341,5.81635
14-03-2012,21401162,23.83802,14-03-2012,602447,5.83039
13-03-2012,22633238,24.27121,13-03-2012,1036189,5.81954
12-03-2012,19576916,23.689,12-03-2012,529102,5.72711
09-03-2012,27650646,24.06588,09-03-2012,924125,5.76307
08-03-2012,16682853,24.2447,08-03-2012,737004,5.66991
07-03-2012,22607743,24.15017,07-03-2012,836035,5.67603
06-03-2012,26608099,24.48106,06-03-2012,1940335,5.71102
05-03-2012,29393159,24.8935,05-03-2012,1455856,5.80587
02-03-2012,18135217,25.89913,02-03-2012,2821445,5.80577
01-03-2012,15091220,26.23093,01-03-2012,2888902,5.5493
29-02-2012,20216853,25.93906,29-02-2012,6210695,5.36797
28-02-2012,14078857,26.42156,28-02-2012,1089174,5.01784
27-02-2012,14344946,26.28988,27-02-2012,759391,5.10029
24-02-2012,13329779,26.55114,24-02-2012,946603,5.18458
23-02-2012,13381437,26.76678,23-02-2012,833081,5.15959
22-02-2012,13355293,27.11721,22-02-2012,640248,5.02076
21-02-2012,18400217,27.02298,21-02-2012,999055,5.08833
17-02-2012,17333500,26.63845,17-02-2012,499721,5.35239
16-02-2012,23717184,27.23505,16-02-2012,623844,5.36477
15-02-2012,25396637,26.42719,15-02-2012,659423,5.22931
14-02-2012,28737714,26.65988,14-02-2012,651440,5.27519
13-02-2012,12300589,27.52392,13-02-2012,1016346,5.35998
10-02-2012,16388600,27.72797,10-02-2012,719420,5.18417
09-02-2012,14827892,28.41928,09-02-2012,853803,5.2493
08-02-2012,16548862,28.53813,08-02-2012,1363485,5.43208
07-02-2012,15477310,28.09148,07-02-2012,1018133,5.48348
06-02-2012,12702241,28.97736,06-02-2012,1236931,5.60634
03-02-2012,16979824,28.7982,03-02-2012,2064475,5.45704
02-02-2012,17263826,28.17148,02-02-2012,1759924,5.26196
01-02-2012,17137264,28.50232,01-02-2012,2370487,5.1426
31-01-2012,18638582,28.77986,31-01-2012,940118,4.78158
30-01-2012,14743793,28.58451,30-01-2012,1281031,4.85947
27-01-2012,15511129,28.50541,27-01-2012,973254,4.6607
26-01-2012,30466483,28.79087,26-01-2012,864686,4.61667
25-01-2012,23757701,28.74948,25-01-2012,1143280,4.73636
24-01-2012,14906904,27.48782,24-01-2012,951864,4.65366
23-01-2012,19150055,27.45475,23-01-2012,1006917,4.61148
20-01-2012,20552386,27.13356,20-01-2012,2647502,4.67095
19-01-2012,30008932,27.93092,19-01-2012,891179,4.87164
18-01-2012,25679151,28.17251,18-01-2012,1527102,4.97276
17-01-2012,20408809,27.53631,17-01-2012,1865764,4.97133
13-01-2012,14086850,26.9687,13-01-2012,4384959,5.30052
12-01-2012,17623701,26.92633,12-01-2012,1493744,4.90104
11-01-2012,17221056,26.70184,11-01-2012,1283036,4.91416
10-01-2012,15899909,25.70645,10-01-2012,2064413,4.82079
09-01-2012,8247840,24.79633,09-01-2012,861989,4.5219
06-01-2012,9557943,24.72135,06-01-2012,945220,4.50436
05-01-2012,13025929,24.85027,05-01-2012,730397,4.50176
04-01-2012,13637238,24.87627,04-01-2012,508583,4.38475
03-01-2012,18654001,24.49056,03-01-2012,1674883,4.41413
30-12-2011,8837982,22.96697,30-12-2011,754882,4.31713
29-12-2011,9556105,22.84263,29-12-2011,509414,4.29609
28-12-2011,13156425,22.70586,28-12-2011,739293,4.22013
27-12-2011,7648128,23.42885,27-12-2011,770375,4.11504
23-12-2011,7191868,23.74621,23-12-2011,662633,4.17433
22-12-2011,12259020,23.80855,22-12-2011,1748471,4.12292
21-12-2011,12047589,23.36614,21-12-2011,1275187,4.10833
20-12-2011,12511023,23.23248,20-12-2011,1494328,4.11859
19-12-2011,13551803,22.2189,19-12-2011,1200138,3.98801
16-12-2011,18736840,22.99954,16-12-2011,2846095,4.01168
15-12-2011,18750814,22.93198,15-12-2011,1149296,4.07442
14-12-2011,19760072,23.31159,14-12-2011,830730,3.94798
13-12-2011,18335316,23.36326,13-12-2011,1486095,4.05106
12-12-2011,13059106,23.61663,12-12-2011,1011514,4.05211
09-12-2011,15372511,24.04175,09-12-2011,1024693,3.95662
08-12-2011,16676685,23.265,08-12-2011,2951892,3.8551
07-12-2011,13454918,24.3609,07-12-2011,1453232,3.79917
06-12-2011,14806746,24.48246,06-12-2011,1179393,3.71725
05-12-2011,16206129,24.19592,05-12-2011,1082668,3.85816
02-12-2011,15038009,23.7407,02-12-2011,756273,3.67356
01-12-2011,13731015,23.63861,01-12-2011,767098,3.65963
30-11-2011,24146600,23.82409,30-11-2011,1805716,3.71802
29-11-2011,14939760,22.14132,29-11-2011,2300785,3.62341
28-11-2011,14915486,21.84143,28-11-2011,1931404,3.50034
25-11-2011,7460872,20.66482,25-11-2011,470308,3.19462
23-11-2011,15463703,20.81365,23-11-2011,1490950,3.18019
22-11-2011,16247314,21.32434,22-11-2011,1610989,3.19479
21-11-2011,18506016,21.64752,21-11-2011,1367945,3.12431
18-11-2011,17325719,22.11525,18-11-2011,763837,3.19668
17-11-2011,22555745,22.11814,17-11-2011,754661,3.19923
16-11-2011,21112929,22.86802,16-11-2011,1204041,3.16521
15-11-2011,16245410,23.651,15-11-2011,925716,3.27845
14-11-2011,18143223,23.57496,14-11-2011,954685,3.33309
11-11-2011,16292425,23.45723,11-11-2011,553563,3.38958
10-11-2011,18077814,23.2976,10-11-2011,901390,3.40116
09-11-2011,28791771,23.07343,09-11-2011,977166,3.35906
08-11-2011,19281900,24.59105,08-11-2011,689579,3.43201
07-11-2011,18883452,24.28288,07-11-2011,990182,3.35346
04-11-2011,18410645,23.6488,04-11-2011,1353273,3.43628
03-11-2011,20135166,23.46609,03-11-2011,2307334,3.38419
